number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_runs,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
5,"[-inf, 191.0, 219.64, 221.9127272727273, 225.23415584415585, 242.08642857142857, 242.08642857142857, 244.65714285714284, 244.92499999999998, 244.92499999999998, 244.92499999999998, 252.62077922077924, 253.34319131161237, 253.34319131161237, 253.34319131161237, 253.39441938178783, 253.39441938178783, 253.39441938178783, 253.39441938178783, 253.39441938178783, 253.39441938178783, 253.39441938178783, 253.39441938178783]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55]",318.55,70.16802859306335,23,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 218.125, 231.76136363636365, 231.76136363636365, 242.19357142857146, 242.33607142857144, 242.33607142857144, 242.33607142857144, 244.76428571428576, 245.0857142857143, 252.70769944341373, 252.70769944341373, 252.70769944341373, 252.70769944341373, 252.70769944341373, 252.70769944341373, 254.19435705514292, 254.19435705514292, 254.19435705514292, 254.19435705514297, 254.19435705514297, 254.19435705514297]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55]",318.55,116.11723279953003,23,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 218.125, 230.625, 237.05357142857147, 237.05357142857147, 243.40714285714287, 246.63928571428573, 246.63928571428573, 246.63928571428573, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 256.38122362869194]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 310.8, 310.8]",310.8,100.62950205802917,23,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 218.02666666666667, 238.32214285714286, 241.64357142857142, 242.7892857142857, 244.65714285714284, 244.65714285714284, 244.76428571428576, 244.76428571428576, 244.76428571428576, 245.0857142857143, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 324.0, 324.0, 311.3, 311.3, 311.3, 311.3, 311.3, 311.3, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,109.34935784339905,25,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 214.0, 230.625, 230.625, 234.05357142857144, 234.15357142857144, 239.70357142857142, 239.70357142857142, 239.70357142857142, 239.70357142857142, 245.8369047619048]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 293.5]",293.5,20.20094609260559,12,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 5-Period Case
5,"[-inf, 191.0, 219.64, 238.765, 242.08642857142857, 244.22857142857146, 244.49642857142857, 257.734693877551, 257.734693877551, 257.734693877551, 257.734693877551, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3]",313.3,133.8790900707245,21,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 1}, 5: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 218.125, 238.765, 241.3357142857143, 241.7107142857143, 245.03214285714284, 256.8535714285714, 256.88928571428573, 256.88928571428573, 256.88928571428573, 256.88928571428573, 258.675, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 311.3, 311.3, 311.3, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5, 302.5]",302.5,135.91271090507507,24,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 219.64, 223.06857142857146, 225.34129870129874, 242.19357142857146, 244.76428571428576, 244.76428571428576]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 293.5]",293.5,9.19149398803711,8,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 5-Period Case
5,"[-inf, 191.0, 218.125, 230.625, 237.05357142857147, 244.55, 244.76428571428576, 245.03214285714284, 256.63214285714287, 256.63214285714287, 256.63214285714287, 256.63214285714287, 256.63214285714287, 256.9683916083916, 256.9683916083916, 256.9683916083916, 256.9683916083916, 256.9683916083916, 256.9683916083916, 256.9683916083916, 256.9683916083916, 256.9683916083916]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 311.5, 311.5, 311.5, 311.5, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 306.0]",306.0,122.07596492767334,22,2000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 218.125, 231.76136363636365, 234.55357142857144, 242.05357142857144, 242.15892857142853, 242.15892857142853, 246.35357142857143, 246.35357142857143, 246.35357142857143, 247.0073469387755, 247.0073469387755, 247.0073469387755, 247.0073469387755, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452, 253.25048872180452]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05]",320.05,95.1442220211029,20,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 219.64, 238.765, 238.9075, 242.33607142857144, 242.33607142857144, 242.60392857142853, 242.60392857142853, 253.8325, 254.425, 254.425, 256.16071428571433, 256.61658163265304, 256.61658163265304, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 320.0, 310.8, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,94.91606783866882,26,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 241.3357142857143, 244.55, 244.76428571428576, 244.76428571428576, 244.76428571428576, 245.03214285714284, 252.33453927025352, 252.33453927025352, 256.1000082815735, 256.7853602484472, 256.7853602484472, 256.7853602484472, 256.7853602484472, 257.0349434737924, 257.0349434737924, 257.0349434737924, 257.0349434737924, 257.37712702809654, 257.37712702809654, 257.37712702809654]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 322.05, 322.05, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,85.56428933143616,24,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 224.8757142857143, 228.19714285714286, 244.65714285714284, 244.65714285714284]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 293.5]",293.5,9.818664073944092,7,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 5-Period Case
5,"[-inf, 191.0, 207.36363636363637, 220.42857142857147, 237.05357142857147, 237.05357142857147, 237.15357142857147, 244.76428571428576, 247.0064285714286, 247.0064285714286, 247.32892857142855, 247.32892857142855, 247.43892857142856, 247.43892857142856, 256.6696428571429, 256.6696428571429, 256.6696428571429, 256.6696428571429, 256.6696428571429, 256.94071428571425, 256.94071428571425, 256.94071428571425, 256.94071428571425, 256.94071428571425, 256.94071428571425, 256.94071428571425, 256.94071428571425, 256.94071428571425]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,139.21645975112915,28,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 214.0, 224.8757142857143, 241.3357142857143, 244.76428571428576, 244.76428571428576]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 293.5]",293.5,8.211897134780884,7,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 5-Period Case
5,"[-inf, 191.0, 218.02666666666667, 238.32214285714286, 239.0392857142857, 241.08356282271944, 248.23975155279498, 255.92857142857144, 255.92857142857144, 256.80357142857144, 257.4392857142857, 257.4392857142857, 257.4392857142857, 257.4392857142857]","[330.0, 330.0, 330.0, 330.0, 318.55, 318.55, 309.8, 309.8, 309.8, 309.8, 302.5, 302.5, 302.5, 293.5]",293.5,24.233723640441895,14,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 5-Period Case
5,"[-inf, 191.0, 219.64, 238.765, 238.9075, 242.22892857142858, 244.65714285714284, 244.65714285714284, 244.92499999999998, 244.92499999999998, 244.92499999999998, 247.32892857142855, 256.1625, 256.1625, 256.1625, 256.1625, 256.1625, 256.1625, 256.1625, 256.1625, 256.24107142857144, 256.24107142857144, 256.24107142857144, 256.24107142857144, 256.24107142857144]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]",306.0,60.047871351242065,25,2000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 242.08642857142857, 244.65714285714284, 244.76428571428576, 245.0857142857143, 255.58928571428572, 255.58928571428572, 255.58928571428572, 255.58928571428572, 255.58928571428572, 256.19821428571424, 256.19821428571424, 256.1982142857143, 256.1982142857143, 256.1982142857143, 256.1982142857143, 256.1982142857143, 256.1982142857143, 256.1982142857143, 256.1982142857143, 256.1982142857143]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,65.29273748397827,24,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 240.73469387755102, 243.4897959183673, 244.33571428571432, 244.33571428571432, 244.33571428571432, 244.33571428571432, 244.33571428571432, 245.05510204081637, 245.21581632653061, 245.21581632653061]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0]",330.0,50.63921880722046,14,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 219.64, 223.06857142857146, 242.19357142857146, 242.46142857142854, 242.515, 242.515, 242.6575, 245.0857142857143, 245.0857142857143, 255.5017857142857, 255.5017857142857, 255.58928571428572, 256.08192960662524, 256.08192960662524, 256.08192960662524, 256.08192960662524, 256.08192960662524, 256.08192960662524, 256.08192960662524, 256.08192960662524, 256.08192960662524, 256.08192960662524, 256.08192960662524]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,101.63000345230103,25,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 239.14, 239.14, 241.7107142857143, 245.03214285714284, 245.03214285714284, 245.03214285714284, 245.03214285714284, 245.03214285714284, 245.03214285714284, 245.0857142857143, 247.32892857142855, 247.32892857142855, 254.6100731861927, 254.6100731861927, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 324.0, 324.0, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]",306.0,158.77775311470032,30,2000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
